"Station","Depth","Temp"
15371,150,9.06
15371,200,8.63
15371,250,8.19
15371,300,7.76
15371,400,7.18
15371,500,6.45
15371,600,5.83
15373,0,14.43
15373,10,14.43
15373,20,14.13
15373,30,13.45
15373,50,12.33
15373,75,11.25
15373,100,10.19
15373,125,9.3
15373,150,8.88
15373,200,7.91
15373,250,7.37
15373,300,6.92
15373,400,6.35
15373,500,5.92
15373,600,5.29
15374,0,14.38
15374,1,14.38
15374,10,14.42
15374,20,14.19
15374,29,13.98
15374,30,13.91
15374,38,13.3
15374,50,12.48
15374,52,12.36
15374,67,11.55
15374,75,11.07
15374,90,10.21
15374,100,9.75
15374,110,9.41
15374,125,9.19
15374,129,9.16
15374,148,8.85
15374,150,8.82
15374,176,8.41
15374,200,7.92
15374,209,7.75
15374,238,7.5
15374,250,7.38
15374,286,7.04
15374,300,6.94
15374,339,6.71
15374,400,6.41
15374,422,6.3
15374,500,5.83
15374,504,5.81
15374,586,5.41
15378,0,15.98
15378,10,15.98
15378,20,15.92
15378,30,15.93
15378,50,15.18
15378,75,12.3
15378,100,10.9
15378,125,9.91
15378,150,9.29
15378,200,8.44
15378,250,7.67
15378,300,7.21
15378,400,6.47
15378,500,5.88
15378,600,5.25
15383,0,14.24
15383,10,14.26
15383,20,13.86
15383,30,13.77
15383,50,13.66
15383,75,11.75
15383,100,10.42
15383,125,9.44
15383,150,8.93
15383,200,8.26
15383,250,7.53
15383,300,7.11
15383,400,6.4
15383,500,5.88
15383,600,5.35
15384,0,14.41
15384,1,14.41
15384,10,14.44
15384,20,14.26
15384,30,14.08
15384,38,13.69
15384,50,13.05
15384,53,12.86
15384,67,11.66
15384,75,11.15
15384,91,10.38
15384,100,10.05
15384,110,9.78
15384,125,9.54
15384,130,9.48
15384,150,9.11
15384,178,8.62
15384,200,8.36
15384,212,8.22
15384,241,7.74
15384,250,7.63
15384,289,7.26
15384,300,7.15
15384,342,6.78
15384,400,6.43
15384,424,6.31
15384,500,5.86
15384,506,5.83
15384,589,5.39
15403,0,14.75
15403,10,14.74
15403,20,14.74
15403,30,14.76
15403,50,12.53
15403,75,11.76
15403,100,11.76
15403,125,10.52
15403,150,9.48
15403,200,8.76
15403,250,8.04
15403,300,7.04
15403,400,6.09
15403,500,4.92
15403,600,4.74
15448,0,16.62
15448,10,16.63
15448,20,15.18
15448,30,14.7
15448,50,13.08
15448,75,11.92
15448,100,10.55
15448,125,10.66
15448,150,10.82
15448,200,10.21
15448,250,9.63
15448,300,9.13
15448,400,7.93
15448,500,6.59
15449,0,17.12
15449,10,17.06
15449,20,15.01
15449,30,14.46
15449,50,12.28
15449,75,11.12
15460,0,16.12
15460,10,15.95
15460,20,15.47
15460,30,14.57
15460,50,12.02
15460,75,10.86
15460,100,10.5
15460,125,10.34
15460,150,10.49
15460,200,10.23
15460,250,9.48
15460,300,9.1
15460,400,8
15460,500,6.98
15469,0,16.33
15469,10,16.33
15469,20,16.3
15469,30,14.66
15469,50,13.55
15469,75,11.37
15469,100,10.88
15469,125,10.51
15469,150,10.67
15469,200,10.48
15469,250,9.5
15469,300,9.16
15469,400,7.47
15469,500,6.47
15482,0,16.64
15482,10,15.58
15482,20,14.88
15482,30,14.32
15482,50,12.77
15482,75,11.8
15482,100,11.27
15482,125,11.13
15482,150,10.59
15482,200,9.86
15482,250,9.88
15482,300,9.24
15482,400,8.21
15482,500,7.18
15482,600,6.48
15482,700,5.91
15484,0,16.73
15484,10,16.1
15484,20,15.3
15484,30,14.02
15484,50,12.19
15484,75,11.97
15485,0,16.7
15485,1,16.7
15485,10,16.16
15485,20,15.51
15485,21,15.42
15485,30,14.2
15485,50,12.23
15485,74,11.96
15492,0,15.14
15492,10,14.92
15492,20,13.48
15492,30,13.31
15492,50,11.9
15492,75,11.46
15506,0,17.6
15506,10,17.07
15506,20,16.31
15506,30,14.75
15506,50,11.64
15506,75,10.36
15506,100,9.94
15506,125,9.46
15506,150,9.32
15506,200,9.01
15506,250,8.83
15506,300,8.22
15506,400,7.63
15506,500,6.52
15506,600,5.79
15508,0,17.47
15508,10,16.96
15508,20,16.57
15508,30,16.21
15508,50,14.42
15508,75,12.25
15508,100,10.8
15508,125,10.06
15508,150,9.5
15508,200,9.17
15508,250,8.52
15508,300,8.08
15508,400,7.17
15508,500,6.44
15509,0,17.4
15509,1,17.4
15509,10,17.02
15509,11,16.96
15509,20,16.59
15509,30,16
15509,40,15.01
15509,49,14.4
15509,50,14.29
15509,64,12.8
15509,75,12.17
15509,78,12.03
15509,99,10.88
15509,100,10.84
15509,123,10.1
15509,125,10.07
15509,142,9.84
15509,150,9.67
15509,170,9.3
15509,200,9.17
15509,230,8.9
15509,250,8.63
15509,269,8.37
15509,300,8.1
15509,327,7.9
15509,399,7.12
15509,400,7.11
15509,472,6.62
15509,500,6.41
15509,550,6.04
15515,0,16.72
15515,10,16.28
15515,20,15.96
15515,30,15.62
15515,50,15.01
15515,75,13.56
15515,100,11.46
15515,125,10.16
15515,150,9.74
15515,200,8.61
15515,250,8.51
15515,300,7.46
15515,400,6.81
15515,500,6.23
15515,600,5.58
15516,0,17.23
15516,10,16.96
15516,20,16.14
15516,30,15.82
15516,50,13.6
15516,75,11.56
15516,100,10.03
15516,125,9.92
15516,150,9.48
15516,200,8.81
15516,250,8.03
15516,300,7.69
15516,400,6.76
15516,500,6.18
15516,600,5.54
15517,0,17.91
15517,10,17.34
15517,20,16.52
15517,30,15.16
15517,50,12.21
15517,75,10.49
15517,100,10.1
15517,125,9.33
15517,150,8.98
15517,200,8.64
15517,250,8.1
15517,300,7.68
15517,400,6.97
15517,500,6.32
15529,0,16.94
15529,1,16.94
15529,10,16.95
15529,11,16.95
15529,20,16.71
15529,30,16.18
15529,40,15.4
15529,50,14.23
15529,64,13.01
15529,75,12.2
15529,79,11.93
15529,98,10.75
15529,100,10.73
15529,123,10.48
15529,125,10.47
15529,142,10.34
15529,150,10.26
15529,171,10
15529,200,9.44
15529,230,9.12
15529,250,8.93
15529,269,8.75
15529,300,8.45
15529,328,8.17
15529,400,7.39
15529,401,7.38
15529,473,6.63
15529,500,6.43
15529,551,6.05
15538,0,14.96
15538,10,14.96
15538,20,14.96
15538,30,14.92
15538,50,12.53
15538,75,10.74
15538,100,10.07
15538,125,9.32
15538,150,8.89
15538,200,8.26
15538,250,7.65
15538,300,7.49
15538,400,6.74
15538,500,6.06
15543,0,16.31
15543,10,16.31
15543,20,16.25
15543,30,14.98
15543,50,13.45
15543,75,11.31
15543,100,10.29
15543,125,9.64
15543,150,9.19
15543,200,8.59
15543,250,7.98
15543,300,7.31
15543,400,6.49
15543,500,5.79
15543,600,5.22
15545,0,16.03
15545,10,16.02
15545,20,16.01
15545,30,15.69
15545,50,13.35
15545,75,11.26
15545,100,10.2
15545,125,9.58
15545,150,9.09
15545,200,8.5
15545,250,7.92
15545,300,7.35
15545,400,6.5
15545,500,5.89
15545,600,5.38
15546,0,15.2
15546,10,15.2
15546,20,15.19
15546,30,14.83
15546,50,12.98
15546,75,10.83
15546,100,10.22
15546,125,9.61
15546,150,9.13
15546,200,8.23
15546,250,7.73
15546,300,7.31
15546,400,6.51
15546,500,5.95
15546,600,5.48
15547,0,15.23
15547,2,15.23
15547,10,15.23
15547,11,15.23
15547,20,15.2
15547,30,15.17
15547,38,13.61
15547,47,13.03
15547,50,12.73
15547,60,11.7
15547,74,10.76
15547,75,10.72
15547,91,10.25
15547,100,10.02
15547,114,9.72
15547,125,9.52
15547,133,9.38
15547,150,9.08
15547,161,8.89
15547,188,8.44
15547,200,8.24
15547,214,8.03
15547,250,7.78
15547,253,7.76
15547,300,7.26
15547,309,7.16
15547,378,6.59
15547,400,6.46
15547,449,6.22
15547,500,5.97
15547,526,5.84
15548,0,14.93
15548,10,14.91
15548,20,14.72
15548,30,14.29
15548,50,11.93
15548,75,10.27
15548,100,9.42
15548,125,8.87
15548,150,8.58
15548,200,8.25
15548,250,7.79
15548,300,7.36
15548,400,6.46
15548,500,5.86
15561,0,15.04
15561,10,15.02
15561,20,14.93
15561,30,14.75
15561,50,14.17
15561,75,12.2
15561,100,10.29
15561,125,9.75
15561,150,9.45
15561,200,8.55
15561,250,7.97
15561,300,7.36
15561,400,6.52
15561,500,5.96
15561,600,5.5
15562,0,15.02
15562,10,15.02
15562,20,14.96
15562,30,14.49
15562,50,14.25
15562,75,13.94
15562,100,11.79
15562,125,10.28
15562,150,9.27
15562,200,8.6
15562,250,7.84
15562,300,7.31
15562,400,6.65
15562,500,5.88
15562,600,5.37
15563,0,14.97
15563,10,14.99
15563,11,14.99
15563,20,14.77
15563,29,14.47
15563,30,14.44
15563,39,14.23
15563,50,14.16
15563,52,14.15
15563,66,13.93
15563,75,13.34
15563,90,12.07
15563,100,11.28
15563,109,10.65
15563,125,9.89
15563,127,9.82
15563,146,9.29
15563,150,9.22
15563,174,8.93
15563,200,8.62
15563,208,8.52
15563,236,8.09
15563,250,7.89
15563,283,7.48
15563,300,7.33
15563,334,7.07
15563,400,6.59
15563,415,6.48
15563,496,5.86
15563,500,5.84
15563,579,5.4
15565,0,15.71
15565,10,15.72
15565,20,15.72
15565,30,15.72
15565,50,15.09
15565,75,13.79
15565,100,11.93
15565,125,10.38
15565,150,9.75
15565,200,8.6
15565,250,7.86
15565,300,7.3
15565,400,6.25
15565,500,5.8
15565,600,5.4
15566,0,15.12
15566,10,15.1
15566,20,14.69
15566,30,14.42
15566,50,13.83
15566,75,13.63
15566,100,11.4
15566,125,9.91
15566,150,9.21
15566,200,8.58
15566,250,7.67
15566,300,7.02
15566,400,6.14
15566,500,5.51
15566,600,5.26
15567,0,15.06
15567,10,15.05
15567,20,14.93
15567,30,14.81
15567,50,14.42
15567,75,12.48
15567,100,11.03
15567,125,9.81
15567,150,9.34
15567,200,8.43
15567,250,7.62
15567,300,7.12
15567,400,6.16
15567,500,5.67
15567,600,5.17
15569,0,14.91
15569,1,14.91
15569,10,14.93
15569,11,14.93
15569,20,14.93
15569,30,14.93
15569,39,14.02
15569,49,13.45
15569,50,13.34
15569,62,11.97
15569,75,10.9
15569,76,10.83
15569,95,9.92
15569,100,9.76
15569,119,9.28
15569,125,9.14
15569,138,8.88
15569,150,8.69
15569,167,8.46
15569,195,8.15
15569,200,8.09
15569,224,7.86
15569,250,7.73
15569,261,7.68
15569,300,7.35
15569,321,7.15
15569,394,6.48
15569,400,6.44
15569,467,6.09
15569,500,5.95
15569,544,5.77
15582,0,14.87
15582,10,14.87
15582,20,14.86
15582,30,14.85
15582,50,14.07
15582,75,10.96
15582,100,9.93
15582,125,9.37
15582,150,9.03
15582,200,8.4
15582,250,7.75
15582,300,7.23
15582,400,6.42
15582,500,5.8
15582,600,5.4
15583,0,14.41
15583,10,14.41
15583,20,14.41
15583,30,14.39
15583,50,13.74
15583,75,12.07
15583,100,10.13
15583,125,9.39
15583,150,9.01
15583,200,8.52
15583,250,7.81
15583,300,7.28
15583,400,6.46
15583,500,5.63
15583,600,5.29
15584,0,15.55
15584,10,15.53
15584,20,15.37
15584,30,15.19
15584,50,14.88
15584,75,13.57
15584,100,11.43
15584,125,9.93
15584,150,9.31
15584,200,8.59
15584,250,7.8
15584,300,7.04
15584,400,6.06
15584,500,5.6
15584,600,5.13
15585,0,15.15
15585,10,15.14
15585,20,15.13
15585,30,15.14
15585,50,13.93
15585,75,13.02
15585,100,11.32
15585,125,9.9
15585,150,9.17
15585,200,8.4
15585,250,7.58
15585,300,7.08
15585,400,6
15585,500,5.5
15585,600,4.95
15586,0,15.21
15586,10,15.1
15586,20,15.05
15586,30,15.02
15586,50,15
15586,75,12.98
15586,100,10.55
15586,125,9.79
15586,150,9.56
15586,200,9.07
15586,250,8.49
15586,300,7.71
15586,400,6.78
15586,500,5.74
15586,600,5.36
15587,0,15.17
15587,1,15.17
15587,10,15.14
15587,11,15.13
15587,20,15.07
15587,30,15.01
15587,50,14.95
15587,56,13.36
15587,66,13
15587,75,12.91
15587,80,12.86
15587,93,10.75
15587,100,10.56
15587,107,10.37
15587,125,9.9
15587,130,9.79
15587,149,9.54
15587,150,9.53
15587,177,9.25
15587,200,9.08
15587,205,9.04
15587,234,8.71
15587,250,8.43
15587,280,7.9
15587,300,7.69
15587,332,7.43
15587,400,6.76
15587,413,6.63
15587,495,5.8
15587,500,5.78
15587,576,5.41
15588,0,15.12
15588,10,15.12
15588,20,15.06
15588,30,15.01
15588,50,15
15588,75,13.3
15588,100,11.42
15588,125,9.76
15588,150,9.32
15588,200,8.88
15588,250,8.13
15588,300,7.56
15588,400,6.54
15588,500,5.67
15588,600,5.27
15606,0,15.16
15606,10,14.94
15606,20,14.26
15606,30,13.04
15606,50,13.34
15606,75,10.95
15606,100,10.04
15606,125,9.54
15606,150,8.89
15606,200,8.21
15606,250,7.48
15606,300,6.93
15606,400,5.86
15606,500,5.38
15606,600,4.84
15608,0,15.44
15608,10,15.43
15608,20,15.29
15608,30,15.21
15608,50,13.5
15608,75,12.67
15608,100,11.34
15608,125,10.43
15608,150,9.81
15608,200,8.87
15608,250,8.13
15608,300,7.3
15608,400,6.14
15608,500,5.62
15608,600,5.08
15609,0,15.83
15609,10,15.82
15609,20,15.76
15609,30,15.67
15609,50,13.83
15609,75,12.44
15609,100,10.95
15609,125,9.73
15609,150,9.05
15609,200,8.61
15609,250,7.83
15609,300,7.13
15609,400,6.21
15609,500,5.59
15609,600,5.04
15610,0,14.48
15610,10,14.46
15610,20,13.66
15610,30,13.11
15610,50,12.88
15610,75,11.45
15610,100,10.62
15610,125,9.71
15610,150,9.34
15610,200,8.75
15610,250,8.13
15610,300,7.57
15610,400,6.07
15610,500,5.01
15610,600,5.04
15611,0,14.92
15611,10,14.92
15611,20,14.92
15611,30,14.86
15611,50,12.35
15611,75,11.4
15611,100,10.69
15611,125,10.35
15611,150,10.02
15611,200,9.42
15611,250,8.83
15611,300,8.03
15611,400,6.77
15611,500,5.94
15611,600,4.99
15631,0,15.17
15631,1,15.17
15631,10,15.09
15631,11,15.08
15631,20,15.02
15631,30,14.95
15631,31,14.94
15631,46,14.38
15631,50,14.26
15631,60,13.93
15631,75,13.08
15631,90,12.44
15631,100,11.78
15631,110,11.16
15631,125,10.81
15631,135,10.7
15631,150,10.43
15631,165,10.18
15631,200,9.72
15631,234,9.52
15631,250,9.32
15631,269,9.05
15631,300,8.64
15631,309,8.52
15632,0,15.33
15632,1,15.33
15632,10,15.34
15632,11,15.34
15632,20,15.34
15632,30,15.34
15632,31,15.34
15632,46,15.28
15632,50,15.17
15632,61,14.43
15632,75,12.28
15632,90,11.62
15632,100,11.23
15632,110,10.86
15632,125,10.25
15632,133,9.97
15632,150,9.76
15632,163,9.68
15632,198,9.08
15632,200,9.04
15632,232,8.56
15632,250,8.59
15632,267,8.67
15632,300,8.54
15632,307,8.51
15633,0,15.48
15633,1,15.48
15633,10,15.48
15633,11,15.48
15633,20,15.47
15633,30,15.45
15633,45,14.94
15633,50,14.75
15633,58,14.23
15633,72,12.13
15633,75,11.88
15633,87,11.27
15633,100,10.94
15633,107,10.82
15633,125,10.23
15633,132,10
15633,150,9.64
15633,161,9.47
15633,196,9.02
15633,200,8.93
15633,231,8.36
15633,250,8.38
15633,267,8.39
15633,300,8.14
15633,306,8.09
15634,0,15.44
15634,1,15.44
15634,10,15.39
15634,11,15.38
15634,20,15.34
15634,30,15.2
15634,31,15.18
15634,41,14.84
15634,50,14.17
15634,56,13.6
15634,71,11.92
15634,75,11.74
15634,96,11.29
15634,100,11.12
15634,116,10.45
15634,125,10.23
15634,135,10.07
15634,150,9.94
15634,155,9.91
15634,185,9.69
15634,200,9.37
15634,220,8.88
15634,250,8.36
15634,300,8.19
15634,302,8.18
15634,356,7.83
15634,400,7.27
15634,440,6.73
15634,500,6.24
15634,526,6.07
15634,600,5.55
15634,609,5.49
15635,0,14.91
15635,3,14.91
15635,10,14.87
15635,13,14.83
15635,20,14.65
15635,30,14.34
15635,33,14.23
15635,48,13.85
15635,50,13.76
15635,61,13.12
15635,75,12.08
15635,76,12.02
15635,91,11.76
15635,100,11.65
15635,111,11.52
15635,125,11.23
15635,136,10.99
15635,150,10.81
15635,166,10.61
15635,200,9.82
15635,235,9.19
15635,250,8.97
15635,275,8.63
15635,300,8.34
15635,320,8.1
15635,360,7.52
15637,0,15.35
15637,1,15.35
15637,10,15.33
15637,11,15.33
15637,20,15.33
15637,30,15.33
15637,31,15.33
15637,41,15.27
15637,50,14.54
15637,65,13.46
15637,75,12.71
15637,80,12.35
15637,99,11.16
15637,100,11.13
15637,124,10.65
15637,125,10.64
15637,144,10.47
15637,150,10.4
15637,174,10.08
15637,200,9.73
15637,204,9.66
15637,234,8.93
15637,250,8.92
15637,273,8.9
15637,300,8.79
15637,332,8.5
15637,400,7.11
15637,405,7
15637,477,6.35
15637,500,6.18
15637,554,5.77
15638,0,15.04
15638,1,15.04
15638,10,15.01
15638,11,15.01
15638,20,15.17
15638,30,15.27
15638,31,15.27
15638,41,14.97
15638,50,14.35
15638,65,13.23
15638,75,12.28
15638,80,11.86
15638,100,11.39
15638,124,10.54
15638,125,10.5
15638,144,9.83
15638,150,9.65
15638,174,9.09
15638,200,8.74
15638,203,8.71
15638,234,8.2
15638,250,7.92
15638,274,7.52
15638,300,7.18
15638,333,6.85
15638,400,6.47
15638,407,6.44
15638,482,5.97
15638,500,5.87
15638,561,5.54
15639,0,14.98
15639,1,14.98
15639,10,14.87
15639,11,14.86
15639,20,14.85
15639,21,14.85
15639,30,14.82
15639,31,14.82
15639,50,14.15
15639,51,14.11
15640,0,16.11
15640,10,15.77
15640,20,15.76
15640,30,15.75
15640,39,15.56
15640,50,14.66
15640,63,13.5
15640,75,13.11
15640,78,13.03
15640,97,12.13
15640,100,12.03
15640,122,11.45
15640,125,11.39
15640,141,11.1
15640,150,10.94
15640,171,10.56
15640,200,10.06
15640,229,9.49
15640,250,9.32
15640,269,9.23
15640,300,9.03
15640,328,8.79
15640,400,7.71
15640,401,7.7
15640,475,7.37
15640,500,7
15640,551,6.25
15653,0,15.17
15653,10,15.17
15653,20,15.05
15653,30,14.96
15653,50,14.28
15653,75,13.27
15653,100,12.33
15653,125,11.07
15653,150,10.51
15653,200,9.81
15653,250,9.29
15653,300,8.88
15655,0,15.45
15655,10,15.45
15655,20,15.46
15655,30,15.47
15655,50,15.05
15655,75,12.71
15655,100,11.21
15655,125,10.44
15655,150,9.6
15655,200,8.92
15655,250,8.35
15655,300,8.11
15655,400,7.09
15655,500,6.51
15656,0,15.3
15656,10,15.3
15656,20,15.3
15656,30,15.28
15656,50,14.48
15656,75,12.45
15656,100,11.04
15656,125,10.53
15656,150,10.56
15656,200,9.55
15656,250,9.16
15656,300,8.37
15656,400,7.21
15656,500,6.26
15657,0,15.39
15657,10,15.36
15657,20,15.33
15657,30,15.15
15657,50,14.48
15657,75,11.91
15657,100,11.2
15657,125,10.48
15657,150,10.02
15657,200,9.53
15657,250,8.47
15657,300,8.12
15657,400,7.24
15657,500,6.18
15658,0,15.04
15658,10,15.04
15658,20,15.06
15658,30,15.42
15658,50,15.05
15658,75,11.82
15658,100,10.9
15658,125,9.32
15658,150,9.17
15658,200,8.55
15658,250,8.02
15658,300,7.69
15658,400,6.74
15658,500,5.97
15661,0,14.91
15661,10,14.9
15661,20,14.78
15661,30,14.5
15661,50,13.9
15661,75,12.27
15661,100,11.67
15661,125,11.3
15661,150,10.79
15661,200,10.05
15661,250,9.18
15661,300,8.71
15663,0,15.33
15663,10,15.33
15663,20,15.3
15663,30,15.2
15663,50,14.55
15663,75,13.19
15663,100,12.38
15663,125,11.66
15663,150,11.55
15663,200,10.4
15663,250,9.63
15663,300,9.41
15663,400,7.68
15663,500,6.93
15664,0,15.42
15664,10,15.42
15664,20,15.38
15664,30,15.21
15664,50,14.57
15664,75,12.61
15664,100,11.46
15664,125,10.59
15664,150,10.42
15664,200,10.2
15664,250,9.19
15664,300,9.02
15664,400,7.87
15664,500,6.69
15665,0,15.67
15665,10,15.68
15665,20,15.55
15665,30,15.43
15665,50,14.92
15665,75,12.7
15665,100,11.14
15665,125,10.62
15665,150,10.42
15665,200,9.84
15665,250,9.05
15665,300,8.52
15665,400,7.03
15665,500,6.15
15666,0,15.18
15666,10,15.19
15666,20,15.18
15666,30,15.18
15666,50,14.83
15666,75,12.28
15666,100,10.75
15666,125,9.81
15666,150,9.09
15666,200,8.33
15666,250,7.94
15666,300,7.47
15666,400,6.59
15666,500,5.88
15667,0,15.02
15667,10,15.05
15667,20,15.26
15667,30,15.33
15667,50,13.89
15667,75,12.5
15667,100,11.62
15667,125,10.66
15667,150,9.79
15667,200,8.86
15667,250,8.02
15667,300,7.16
15667,400,6.42
15667,500,5.82
15669,0,14.9
15669,10,14.89
15669,20,14.87
15669,30,14.84
15669,50,14.15
15670,0,15.85
15670,10,15.76
15670,20,15.74
15670,30,15.7
15670,50,15.01
15670,75,12.97
15670,100,12.06
15670,125,11.43
15670,150,11.04
15670,200,9.79
15670,250,9.33
15670,300,8.96
15670,400,7.93
15670,500,7.13
15671,0,15.5
15671,10,15.45
15671,20,15.32
15671,30,15.26
15671,50,15.06
15671,75,13.49
15671,100,11.36
15671,125,10.56
15671,150,10.27
15671,200,9.75
15671,250,9.19
15671,300,8.44
15671,400,6.98
15671,500,6.5
15672,0,15.37
15672,10,15.35
15672,20,15.23
15672,30,15.17
15672,50,14.28
15672,75,13.16
15672,100,10.96
15672,125,9.67
15672,150,8.94
15672,200,8.54
15672,250,7.93
15672,300,7.59
15672,400,6.63
15672,500,5.98
15673,0,15.08
15673,10,15.09
15673,20,14.9
15673,30,14.39
15673,50,13.08
15673,75,10.97
15673,100,10.21
15673,125,9.43
15673,150,8.89
15673,200,8.42
15673,250,7.99
15673,300,7.5
15673,400,6.42
15673,500,5.85
15674,0,15.4
15674,10,14.65
15674,20,14.84
15674,30,14.9
15674,50,14.18
15674,75,13.68
15674,100,10.92
15674,125,9.88
15674,150,9.33
15674,200,8.43
15674,250,7.59
15674,300,7.24
15674,400,6.28
15674,500,6.22
15676,0,15.87
15676,10,15.79
15676,20,15.73
15676,30,15.54
15676,50,15
15676,75,13.05
15676,100,11.91
15676,125,10.4
15676,150,10.47
15676,200,10.27
15676,250,9.87
15677,0,15.57
15677,10,15.57
15677,20,15.57
15677,30,15.53
15677,50,14.83
15677,75,12.16
15677,100,11.24
15677,125,10.52
15677,150,10.15
15677,200,9.72
15677,250,9.09
15677,300,8.8
15677,400,7.64
15677,500,6.88
15678,0,16.07
15678,10,16.05
15678,20,15.93
15678,30,15.35
15678,50,14.48
15678,75,12.98
15678,100,11.43
15678,125,10.33
15678,150,10.25
15678,200,9.7
15678,250,9.05
15678,300,8.55
15678,400,7.6
15678,500,6.76
15683,0,16.16
15683,10,16.16
15683,20,16.07
15683,30,15.93
15683,50,15.03
15683,75,13.4
15683,100,12.06
15683,125,10.83
15683,150,10.78
15683,200,9.46
15683,250,9.4
15683,300,9.03
15683,400,7.9
15683,500,7.09
15689,0,16.22
15689,10,16.08
15689,20,15.94
15689,30,15.94
15690,0,16.15
15690,10,16.03
15690,20,15.94
15690,30,15.87
15690,50,14.73
15690,75,12.65
15690,100,11.47
15690,125,11.77
15690,150,11.14
15690,200,10.31
15690,250,9.64
15690,300,9.08
15690,400,7.96
15690,500,6.93
15691,0,15.98
15691,10,15.83
15691,20,15.8
15691,30,15.78
15691,50,14.91
15691,75,13.35
15691,100,11.93
15691,125,11.41
15691,150,11.08
15691,200,10.36
15691,250,9.91
15691,300,9.34
15691,400,7.96
15691,500,6.89
15696,0,16.23
15696,10,16.23
15696,20,16.23
15696,30,16.1
15716,0,14.55
15716,10,14.55
15716,20,14.3
15716,30,14.05
15716,39,12.8
15716,50,12.81
15716,53,12.81
15716,67,12.48
15716,75,11.8
15716,92,10.32
15716,100,10.05
15716,111,9.83
15716,125,9.56
15716,131,9.43
15716,150,8.8
15716,180,8.41
15716,200,8.04
15716,214,7.77
15716,244,7.26
15716,250,7.18
15716,293,6.77
15716,300,6.74
15716,348,6.57
15716,400,6.11
15716,431,5.8
15716,500,5.29
15716,513,5.22
15716,592,5.06
15724,0,14.43
15724,1,14.43
15724,10,14.16
15724,12,14.07
15724,20,13.84
15724,30,13.62
15724,32,13.58
15724,46,13.45
15724,50,13.33
15724,55,13.12
15724,70,12.1
15724,75,12.01
15724,85,11.9
15724,100,11.34
15724,124,10.44
15724,125,10.42
15724,145,10.09
15724,150,9.97
15724,174,9.44
15724,200,9.14
15724,203,9.12
15724,233,8.98
15724,250,8.82
15724,273,8.57
15724,300,8.35
15724,332,8.08
15724,388,7.49
15724,400,7.38
15724,447,7
15724,500,6.61
15724,507,6.56
15725,0,14.46
15725,10,14.43
15725,20,14.25
15725,30,13.98
15725,41,13.65
15725,50,13.29
15725,55,12.99
15725,69,12.39
15725,75,12.06
15725,83,11.65
15725,100,11.31
15725,102,11.29
15725,125,10.64
15725,127,10.58
15725,150,10.21
15725,152,10.18
15727,0,14.48
15727,1,14.48
15727,10,14.5
15727,11,14.5
15727,20,14.4
15727,30,14.29
15727,31,14.28
15727,50,12.59
15727,56,11.98
15727,66,11.35
15727,75,10.76
15727,76,10.7
15727,90,10.27
15727,100,10.11
15727,105,10.04
15727,125,9.62
15727,131,9.48
15727,150,9.06
15727,176,8.84
15727,200,8.44
15727,205,8.36
15727,235,8.14
15727,250,8.05
15727,274,7.89
15727,300,7.66
15727,334,7.36
15727,400,6.98
15727,409,6.93
15727,484,6.46
15727,500,6.35
15727,564,5.9
15728,0,14.52
15728,10,14.49
15728,20,14.45
15728,29,14.36
15728,30,14.34
15728,44,14.02
15728,50,13.81
15728,58,13.51
15728,72,12.98
15728,75,12.92
15728,86,12.7
15728,100,12.25
15728,105,12.07
15728,125,11.35
15728,130,11.16
15728,150,10.29
15728,158,9.99
15728,192,9.59
15728,200,9.49
15728,226,9.16
15728,250,8.92
15728,260,8.84
15728,298,8.6
15729,0,14.98
15729,1,14.98
15729,10,14.96
15729,11,14.96
15729,20,14.86
15729,30,14.72
15729,31,14.7
15729,41,14.56
15729,50,14.11
